cups;data_anterior;data_mesura;tarifa;origen;mesura_baixa;periode;consum;lectura_anterior;lectura_actual
ES0031405645482001XN0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;381;135090;135471
ES0031300800235001NN0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;88;10889;10977
ES0031406056537001RR0F;2015-12-23;2016-01-27;3.0A;F1;N;P6;52;2869;2921
ES0021000011323413DG;2015-12-23;2016-01-26;3.0A;F1;N;P6;0;378;378
ES0031408406780001XF0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1364;18987;20351
ES0021000013901223PC;2015-12-21;2016-01-22;3.0A;F1;N;P6;81;6822;6903
ES0021000013633857EY;2015-12-22;2016-01-25;3.0A;F1;N;P6;122;14185;14307
ES0031406194803001XY0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;79;11163;11242
ES0031406064943001DF0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;18;46686;46704
ES0021000004327204RG;2015-12-23;2016-01-25;3.0A;F1;N;P6;46;2588;2634
ES0021000000022355FL0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;106;34447;34553
ES0021000002703514SE;2015-12-24;2016-01-22;3.0A;F1;N;P6;43;5527;5570
ES0021000003877870ZK;2015-12-21;2016-01-25;3.0A;F1;N;P6;43;3630;3673
ES0031300727290016FX0F;2015-12-30;2016-01-29;3.0A;F1;N;P6;32;6371;6403
ES0021000010655920JV;2015-12-22;2016-01-27;3.0A;F1;N;P6;57;4070;4127
ES0031406195078001YH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1410;60805;62215
ES0031406057616001VW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;631;495310;495941
ES0031406060592001XD0F;2015-12-21;2015-12-31;3.0A;F1;N;P6;33;14854;14887
ES0021000009870757PM;2015-12-18;2016-01-22;3.0A;F1;N;P6;8;749;757
ES0244364660000098BC0F;2015-12-20;2016-01-20;3.0A;F1;N;P6;0;0;0
ES0031405885101022XL0F;2016-01-04;2016-02-01;3.0A;F1;N;P6;30;910;940
ES0031406192342001YY0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;234;12491;12725
ES0021000012612588DY;2015-12-21;2016-01-22;3.0A;F1;N;P6;1282;142915;144197
ES0031405888681001KW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;471;41418;41889
ES0031406192333001ME0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;136;7677;7813
ES0031405924536001VA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;928;96745;97673
ES0031406056385001QP0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;5;4025;4030
ES0021000003912295QS;2015-12-28;2016-01-26;3.0A;F1;N;P6;329;33100;33429
ES0021000005655103MK;2015-12-21;2016-01-21;3.0A;F1;N;P6;33;4004;4037
ES0031405911276001JD0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2263;205341;207604
ES0031300728901001SY0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1404;73739;75143
ES0031406190964001PM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;71;8436;8507
ES0021000013072609TG;2015-12-21;2016-01-26;3.0A;F1;N;P6;39;1920;1959
ES0031300709602001ZF0F;2015-12-23;2016-01-26;3.0A;F1;N;P6;239;17209;17448
ES0031406064831002SH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;106;100026;100132
ES0021000011433600SK;2015-12-30;2016-01-29;3.0A;F1;N;P6;105;16941;17046
ES0031406064514001XA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;682;25082;25764
ES0021000012302508MN;2015-12-22;2016-01-26;3.0A;F1;N;P6;68;9014;9082
ES0031406190529001RG0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;161;22806;22967
ES0031406060140001TM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1787;132083;133870
ES0021000012091214HL;2015-12-23;2016-01-27;3.0A;F1;N;P6;27;1237;1264
ES0031406057797001CS0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1669;338557;340226
ES0031406057800001JW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;431;146867;147298
ES0021000010966113ED;2015-12-21;2016-01-25;3.0A;F1;N;P6;522;17631;18153
ES0031405967875001TB0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1209;104970;106179
ES0031406061110001SA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;109;212819;212928
ES0031406192249001XH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1743;185072;186815
ES0031405978971002XF0F;2015-12-31;2016-01-22;3.0A;F1;N;P6;315;15782;16097
ES0031300758458001TM0F;2016-01-13;2016-01-29;3.0A;F1;N;P6;73;3348;3421
ES0031300710632001SK0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;399;12641;13040
ES0031405989453001GD0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;522;38279;38801
ES0031405995593001EK0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;27;49;76
ES0031300734696001YH0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;13;434;447
ES0021000003884631DC;2015-12-21;2016-01-22;3.0A;F1;N;P6;61;5502;5563
ES0031406191936001HW0F;2015-11-30;2015-12-31;3.0A;F1;N;P6;145;145;290
ES0021000000048594KS;2015-12-24;2016-01-27;3.0A;F1;N;P6;239;15608;15847
ES0031405986617001AR0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;0;7493;7493
ES0031408484324001XJ0F;2015-12-22;2016-01-25;3.0A;F1;N;P6;20;5854;5874
ES0031408320107002PR0F;2015-12-21;2016-01-25;3.0A;F1;N;P6;13;1139;1152
ES0031405995564001GR0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;7442;990375;997817
ES0031406187792002AM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;196;10113;10309
ES0021000010959957FV;2015-12-22;2016-01-25;3.0A;F1;N;P6;591;16311;16902
ES0031405996614001RM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1528;180562;182090
ES0031406057931001GV0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;587;136599;137186
ES0031406187791002MV0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;364;20993;21357
ES0031405989119021LN0F;2015-12-23;2016-01-26;3.0A;F1;N;P6;24;4193;4217
ES0031300714098001SJ0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;115;9650;9765
ES0031405996943001EJ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1751;142788;144539
ES0031405997491001CS0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2293;24756;27049
ES0031406064312001JN0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;436;68619;69055
ES0031406060129001GE0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;581;41005;41586
ES0021000007516754XY;2015-12-28;2016-01-28;3.0A;F1;N;P6;86;3230;3316
ES0031406217484001SQ0F;2015-12-28;2016-01-26;3.0A;F1;N;P6;309;2837;3146
ES0031406187789001XV0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;139;5106;5245
ES0021000009349218XZ;2015-12-28;2016-01-27;3.0A;F1;N;P6;7;3578;3585
ES0031405997687017XW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;157;8179;8336
ES0031406057909002ZY0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;324;4306;4630
ES0031300717311002DY0F;2015-12-22;2016-01-22;3.0A;F1;N;P6;24;9688;9712
ES0034111303275033ZV0F;2015-12-01;2016-01-02;3.0A;F1;N;P6;0;0;0
ES0031405997687007DS0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;164;23640;23804
ES0031300734844001RJ0F;2015-12-20;2015-12-31;3.0A;F1;N;P6;9;11720;11729
ES0021000005893156YR;2015-12-23;2016-01-22;3.0A;F1;N;P6;19;697;716
ES0031406065617001BS0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;0;28805;28805
ES0021000010722787TT;2015-12-28;2016-01-27;3.0A;F1;N;P6;28;3070;3098
ES0031406182596001LA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;470;28917;29387
ES0021000010530741EG0F;2015-12-22;2016-01-28;3.0A;F1;N;P6;510;32411;32921
ES0031406065602001AB0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;186;158448;158634
ES0031300730495001CZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;212;6709;6921
ES0021000003863454DA;2015-12-30;2016-01-28;3.0A;F1;N;P6;638;68290;68928
ES0031406186744002RT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;320;59516;59836
ES0031406063471001HF0F;2015-12-22;2016-01-25;3.0A;F1;N;P6;787;19746;20533
ES0021000003842214MS;2015-12-21;2016-01-25;3.0A;F1;N;P6;204;12424;12628
ES0031406065511001WE0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;648;146878;147526
ES0031406191554001SD0F;2015-12-23;2016-01-26;3.0A;F1;N;P6;1;297;298
ES0031408425231002XV0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;42;2915;2957
ES0031406058113001MH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;4584;9811;14395
ES0021000006836541JH;2015-12-30;2016-01-28;3.0A;F1;N;P6;113;12134;12247
ES0031408440070001BZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1402;93300;94702
ES0031406059122001ZP0F;2015-12-29;2016-01-29;3.0A;F1;N;P6;238;31032;31270
ES0021000006647968WE;2015-12-28;2016-01-28;3.0A;F1;N;P6;228;20459;20687
ES0031406065573001FZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;440;180525;180965
ES0031300717686001YJ0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;0;101;101
ES0031406302594001AB0F;2015-12-30;2016-02-01;3.0A;F1;N;P6;140;2641;2781
ES0021000003911426RC;2015-12-23;2016-01-26;3.0A;F1;N;P6;5;510;515
ES0021000000048871XQ;2015-12-28;2016-01-28;3.0A;F1;N;P6;341;32203;32544
ES0031406217779001FH0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;237;15567;15804
ES0031406217485001JG0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;436;6531;6967
ES0021000002703513SK;2015-12-24;2016-01-22;3.0A;F1;N;P6;112;4767;4879
ES0031406217751001DD0F;2015-11-30;2015-12-31;3.0A;F1;N;P6;6;49;55
ES0021000003784824VX;2015-12-28;2016-01-22;3.0A;F1;N;P6;186;704;890
ES0031300002595028BQ0F;2015-12-30;2016-01-29;3.0A;F1;N;P6;11;2468;2479
ES0021000000048601KE;2015-12-23;2016-01-27;3.0A;F1;N;P6;15;2596;2611
ES0031406219343001LH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1804;70907;72711
ES0021000003586768PF;2015-12-21;2016-01-20;3.0A;F1;N;P6;293;9631;9924
ES0031406217610001LE0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;255;30448;30703
ES0031406065554001DN0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1637;56392;58029
ES0021000006821613PV;2015-12-23;2016-01-26;3.0A;F1;N;P6;200;11073;11273
ES0021000006837517XM;2015-12-30;2016-01-28;3.0A;F1;N;P6;506;46555;47061
ES0031406219350001WA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;17;14500;14517
ES0031408108204060SS0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2384;129702;132086
ES0021000009798240YF;2015-11-26;2016-01-28;3.0A;F1;N;P6;115;12087;12202
ES0031300020728027PE0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;23;994;1017
ES0031406221270001JD0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;882;74335;75217
ES0021000003908919FC;2015-12-22;2016-01-22;3.0A;F1;N;P6;192;996;1188
ES0031406217476001NC0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;12;1962;1974
ES0021000000048590KB;2015-12-24;2016-01-27;3.0A;F1;N;P6;669;39805;40474
ES0021000006626862MF0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;672;72175;72847
ES0021000006857353KS;2015-12-22;2016-01-26;3.0A;F1;N;P6;211;1481;1692
ES0031406058057001DT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1978;282825;284803
ES0031406217302001ZS0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;41;6319;6360
ES0031408251714007TJ0F;2015-12-29;2016-01-29;3.0A;F1;N;P6;160;10876;11036
ES0031406223910001AT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1459;106896;108355
ES0031300813622001HT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1477;81005;82482
ES0021000006821690NW;2015-12-22;2016-01-26;3.0A;F1;N;P6;2286;133092;135378
ES0031406217474001VK0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;415;35172;35587
ES0021000000039165WQ;2016-01-04;2016-01-26;3.0A;F1;N;P6;363;52574;52937
ES0031406225362002KB0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;425;20632;21057
ES0021000006697258FT;2015-12-22;2016-01-22;3.0A;F1;N;P6;199;4838;5037
ES0031406217236002CA0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;70;19295;19365
ES0021000003727648SN;2015-12-22;2016-01-25;3.0A;F1;N;P6;910;48935;49845
ES0031406228842002PL0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;360;24841;25201
ES0031406065563001DL0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;31;35221;35252
ES0031406228825001MS0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;521;27505;28026
ES0031300812679001GT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;83;3487;3570
ES0021000000023409FS;2015-12-28;2016-01-27;3.0A;F1;N;P6;6;6995;7001
ES0031406217216001RN0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;812;54337;55149
ES0021000003822232XC;2015-12-28;2016-01-28;3.0A;F1;N;P6;98;5906;6004
ES0031406228841001BF0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;10;2113;2123
ES0031406226624001JT0F;2015-12-29;2016-01-28;3.0A;F1;N;P6;108;7399;7507
ES0031406217182002HF0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;403;15504;15907
ES0031406224721001GC0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;4;352;356
ES0021000006614795DS;2015-12-23;2016-01-29;3.0A;F1;N;P6;195;13960;14155
ES0031300809019001XJ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1659;11136;12795
ES0031406229024001DL0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;267;48376;48643
ES0021000000048676WM;2015-12-24;2016-01-27;3.0A;F1;N;P6;883;25229;26112
ES0031406229149001QZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;10;151672;151682
ES0031300729621001QZ0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;18;1205;1223
ES0021000003812538AD;2015-12-23;2016-01-26;3.0A;F1;N;P6;37;3160;3197
ES0031406217378001FT0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;99;19107;19206
ES0031406229031001SG0F;2015-11-23;2016-01-22;3.0A;F1;N;P6;0;748;748
ES0031300811174001GM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;628;37191;37819
ES0031406065482001FW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1750;106530;108280
ES0021000003911615XW;2015-12-23;2016-01-26;3.0A;F1;N;P6;688;28729;29417
ES0031406217201001QP0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;10;578;588
ES0021000003899642HN;2015-12-22;2016-01-22;3.0A;F1;N;P6;0;4560;4560
ES0031406229639001EE0F;2016-01-04;2016-02-01;3.0A;F1;N;P6;351;13231;13582
ES0031300803438001PD0F;2015-10-26;2015-11-16;3.0A;F1;N;P6;107;21965;22072
ES0031406229696001VM0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;281;38489;38770
ES0031406063127001BH0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;246;26920;27166
ES0031406217183001SV0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;47;1794;1841
ES0031300803438001PD0F;2015-12-22;2016-01-22;3.0A;F1;N;P6;28;22074;22102
ES0031406229351001JM0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;21;3190;3211
ES0021000009198177KZ;2015-12-29;2016-01-26;3.0A;F1;N;P6;353;30009;30362
ES0031406229768001LS0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;150;13374;13524
ES0031300570164001QJ0F;2015-12-30;2016-01-29;3.0A;F1;N;P6;63;6644;6707
ES0031406217120001JZ0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;159;6527;6686
ES0031406229880001JM0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;238;24566;24804
ES0031300732701001TS0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;984;81882;82866
ES0031406241438001FE0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;458;32595;33053
ES0031300823455001SV0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;242;18068;18310
ES0031300727945001BR0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;11;18440;18451
ES0031406217125001RT0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;84;7285;7369
ES0021000003848851HM0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;156;26465;26621
ES0031406241430001MA0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;317;11569;11886
ES0031406217581001RW0F;2015-12-29;2016-01-27;3.0A;F1;N;P6;193;41787;41980
ES0021000003828810CC;2015-12-28;2016-01-28;3.0A;F1;N;P6;92;8284;8376
ES0031406232144001PT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1292;75406;76698
ES0021000006821034YJ;2015-12-22;2016-01-26;3.0A;F1;N;P6;751;100462;101213
ES0031406229962001JX0F;2015-12-22;2016-01-25;3.0A;F1;N;P6;64;4284;4348
ES0031406182900001BN0F;2016-01-01;2016-01-31;3.1A;F1;N;P1;1196;188635;189831
ES0031300811443001SC0F;2016-01-01;2016-01-31;3.1A;F1;N;P1;51;3680;3925
ES0031300730185001CP0F;2016-01-01;2016-01-31;3.1A;F1;N;P1;5003;354132;359135
ES0031406182900001BN0F;2016-01-01;2016-01-31;3.1A;F1;N;P2;2661;354438;357099
ES0031300811443001SC0F;2016-01-01;2016-01-31;3.1A;F1;N;P2;53;4433;4913
ES0031300730185001CP0F;2016-01-01;2016-01-31;3.1A;F1;N;P2;15031;728436;743467
ES0031300730185001CP0F;2016-01-01;2016-01-31;3.1A;F1;N;P3;7919;409157;417076
ES0031406182900001BN0F;2016-01-01;2016-01-31;3.1A;F1;N;P3;2609;380688;383297
ES0031300811443001SC0F;2016-01-01;2016-01-31;3.1A;F1;N;P3;46;1329;1950
